ID,Title,Content,Excerpt,Date,"Post Type",Permalink,"Image URL","Image Title","Image Caption","Image Description","Image Alt Text","Attachment URL",Categories,Tags,Status,Author,Slug,Format,Template,Parent,"Parent Slug",Order,"Comment Status","Ping Status","Post Modified Date"
1833,"Monthly Education Classes","<img class=""alignnone  wp-image-2080"" src=""http://theoilydoc.com/wp-content/uploads/2017/07/19553954_10155466128936624_9182364037433956865_n-300x251.jpg"" alt="""" width=""326"" height=""273"" />
<h2></h2>
<h2>This month's education is on I Have Oils! Now What?. Please join us for one of the locations, to learn more.</h2>",,20170202,post,http://theoilydoc.com/monthly-education-classes-5/,https://s3.amazonaws.com/oilydocpodcast/wp-content/uploads/2017/07/01123144/19553954_10155466128936624_9182364037433956865_n.jpg,19553954_10155466128936624_9182364037433956865_n,,,,,Calendar,,publish,2,monthly-education-classes-5,,,0,0,0,open,open,20170701
1834,"Bringing Sexy Back diffuser blend","<img class=""alignnone size-medium wp-image-1835"" src=""http://theoilydoc.com/wp-content/uploads/2017/02/Bringing-Sexy-Back-1-1-300x199.png"" alt="""" width=""300"" height=""199"" />

Bring some sexy back into your life with this diffuser blend.",,20170202,post,http://theoilydoc.com/bringing-sexy-back-diffuser-blend/,http://theoilydoc.com/wp-content/uploads/2017/02/Bringing-Sexy-Back-1-1.png,"Bringing Sexy Back (1)",,,,,Recipes>Aromatic|Featured,,publish,2,bringing-sexy-back-diffuser-blend,,,0,0,0,open,open,20170202
1836,"First Kiss Diffuser Blend","<img class=""alignnone  wp-image-1837"" src=""http://theoilydoc.com/wp-content/uploads/2017/02/First-Kiss-Diffuser-Blend-300x167.png"" alt="""" width=""357"" height=""199"" />

You'll never forget how your first kiss felt... and this diffuser blend will remind you of that first kiss!",,20170202,post,http://theoilydoc.com/first-kiss-diffuser-blend/,http://theoilydoc.com/wp-content/uploads/2017/02/First-Kiss-Diffuser-Blend.png,"First Kiss Diffuser Blend",,,,,Recipes>Aromatic|Featured,,publish,2,first-kiss-diffuser-blend,,,0,0,0,open,open,20170202
1838,"Love Day diffuser blend","<img class=""alignnone  wp-image-1839"" src=""http://theoilydoc.com/wp-content/uploads/2017/02/buy-1-get-1-free-300x300.png"" alt="""" width=""382"" height=""382"" />

Love Day diffuser blend will make your Valentines day oh so sweet!",,20170202,post,http://theoilydoc.com/love-day-diffuser-blend/,http://theoilydoc.com/wp-content/uploads/2017/02/buy-1-get-1-free.png,"buy 1 get 1 free",,,,,Recipes>Aromatic|Featured,,publish,2,love-day-diffuser-blend,,,0,0,0,open,open,20170202
1840,"Love is in the air diffuser blend","<img class=""alignnone  wp-image-1841"" src=""http://theoilydoc.com/wp-content/uploads/2017/02/Love-is-in-the-Air-300x188.png"" alt="""" width=""405"" height=""254"" />

Love has never smelled sweeter than when you diffuse this Love is in the Air blend.",,20170202,post,http://theoilydoc.com/love-air-diffuser-blend/,http://theoilydoc.com/wp-content/uploads/2017/02/Love-is-in-the-Air.png,"Love is in the Air",,,,,Recipes>Aromatic|Featured,,publish,2,love-air-diffuser-blend,,,0,0,0,open,open,20170202
1844,"Welcome to the podcast","<h1>Podcast episode 2</h1>
<img class=""alignnone size-medium wp-image-1847"" src=""http://theoilydoc.com/wp-content/uploads/2017/02/microphone-639192_1280-300x169.jpg"" alt="""" width=""300"" height=""169"" />

[audio mp3=""http://theoilydoc.com/wp-content/uploads/2017/02/Podcast-1-Tracey-Smith.mp3""][/audio]",,20170204,post,http://theoilydoc.com/welcome-to-the-podcast/,https://s3.amazonaws.com/oilydocpodcast/wp-content/uploads/2017/05/06170111/SIMON-SAYS.png|https://s3.amazonaws.com/oilydocpodcast/wp-content/uploads/2017/02/17152751/microphone-639192_1280.jpg,"SIMON SAYS|microphone-639192_1280",|,|,|,https://s3.amazonaws.com/oilydocpodcast/wp-content/uploads/2017/02/19032626/Podcast-1-Tracey-Smith.mp3,Podcast,,publish,2,welcome-to-the-podcast,,,0,0,0,open,open,20170506
1849,"Essential Oils - Why should I care?","<h1>Episode 2 - Essential Oils - Why Should I care</h1>
&nbsp;

[embed]https://s3.amazonaws.com/oilydocpodcast/episode_2_audio.m4a[/embed]",,20170218,post,http://theoilydoc.com/essential-oils-care/,https://s3.amazonaws.com/oilydocpodcast/wp-content/uploads/2017/05/06170111/SIMON-SAYS.png,"SIMON SAYS",,,,,Podcast,,publish,2,essential-oils-care,,,0,0,0,open,open,20170506
1859,"Free Tools For You To Use","Did you know that doterra has given us access to so many amazing tools, not only for growing a doterra business, but also for sharing and educating people on the powerful benefits of essential oils! By visiting doterra.com, and looking under the Our Advocates section, you will find resource, after resource for you to use to share oils successfully, with professionalism, accuracy, and poise. Check out this video to learn the ins and outs of, what you may not have already known, doterra.com tools.

[embed]https://youtu.be/0LvUhdjEzac[/embed]",,20170303,post,http://theoilydoc.com/free-tools-use/,https://s3.amazonaws.com/oilydocpodcast/wp-content/uploads/2017/03/03233826/17141134_10104338406575268_1191637237_n.jpg,17141134_10104338406575268_1191637237_n,,,,,"Business Training|Video Blog",,publish,2,free-tools-use,,,0,0,0,open,open,20170303
1864,,"[gravityform id=""8"" title=""true"" description=""true""]",,-00011130,post,http://theoilydoc.com/?p=1864,,,,,,,Uncategorized,,draft,2,,,,0,0,0,open,open,20170304
1889,"March Newsletter","<img class=""alignnone wp-image-1684 aligncenter"" src=""http://theoilydoc.com/wp-content/uploads/2016/10/oily-doc-300x90.png"" alt="""" width=""363"" height=""109"" />
<h2>Welcome March</h2>
&nbsp;
<h3>Historically dōTERRA does their 200PV Deep Blue Special in March.... this year did not disappoint!</h3>
<h3><img class=""alignnone size-medium wp-image-1890"" src=""http://theoilydoc.com/wp-content/uploads/2017/03/IMG_0649-300x169.jpg"" alt="""" width=""300"" height=""169"" /></h3>
<h3>Deep Blue AND Deep Blue touch are two amazing products, that you can earn for FREE when you place a qualifying order before the end of the month!</h3>
<h3>Other specials this month include:</h3>
<img class=""alignnone size-medium wp-image-1893"" src=""http://theoilydoc.com/wp-content/uploads/2017/03/IMG_0651-300x169.jpg"" alt="""" width=""300"" height=""169"" />
<h3>A free Melaleuca Touch with a 125PV LRP order placed before the 15th of March</h3>
<img class=""alignnone size-medium wp-image-1892"" src=""http://theoilydoc.com/wp-content/uploads/2017/03/IMG_0650-300x169.jpg"" alt="""" width=""300"" height=""169"" />
<h3>March is also a great month to order OnGuard Foaming Hand Wash, because it is 10% off this month! The Foaming Hand Wash is a staple in our home!</h3>
<h3>In the past month dōTERRA released two new products!</h3>
[caption id=""attachment_1894"" align=""aligncenter"" width=""300""]<img class=""wp-image-1894 size-medium"" src=""http://theoilydoc.com/wp-content/uploads/2017/03/IMG_0652-300x169.jpg"" alt="""" width=""300"" height=""169"" /> Orange Cream Trim Shake[/caption]

[caption id=""attachment_1895"" align=""aligncenter"" width=""300""]<img class=""wp-image-1895 size-medium"" src=""http://theoilydoc.com/wp-content/uploads/2017/03/IMG_0653-300x169.jpg"" alt="""" width=""300"" height=""169"" /> Slim &amp; Sassy Metabolic Gum[/caption]
<h3>We have tried them both, in our house, and they have passed our kiddos taste test!</h3>
<h3></h3>

<hr />

<h3>Every month our team has monthly education classes around the state. Here are the March classes, on Green Cleaning:</h3>
<img class=""alignnone size-medium wp-image-1897"" src=""http://theoilydoc.com/wp-content/uploads/2017/03/IMG_0658-300x300.jpg"" alt="""" width=""300"" height=""300"" />
<h2>For more education and information, please check out our <a href=""http://www.youtube.com/theoilydoc"">YouTube Page</a>!</h2>

<hr />

<h3>If you haven't already been through AromaTouch Training, and received your certification, please consider attending <a href=""http://amiaromatouch.eventzilla.net/web/event?eventid=2138888066"">THIS</a> March 25th training in High Point, NC.</h3>
<img class=""alignnone size-medium wp-image-1898"" src=""http://theoilydoc.com/wp-content/uploads/2017/03/IMG_0659-300x228.jpg"" alt="""" width=""300"" height=""228"" />

&nbsp;

<hr />

<h3>We always like to include a diffuser blend and recipe in our newsletter. This month's diffuser Blend is sure to get you in a ""spring"" mood:</h3>
<img class=""alignnone size-medium wp-image-1900"" src=""http://theoilydoc.com/wp-content/uploads/2017/03/IMG_0661-300x300.jpg"" alt="""" width=""300"" height=""300"" />

And this month's recipe won't disappoint either!

<img class=""alignnone size-medium wp-image-1901"" src=""http://theoilydoc.com/wp-content/uploads/2017/03/IMG_0662-300x200.jpg"" alt="""" width=""300"" height=""200"" />

For the complete <a href=""https://doterra.com/US/en/blog/recipe-butternut-squash-pitas"">Butternut Squash Pitas with Lime Essential Oil</a>!

<hr />

<h1 style=""text-align: center;""><span style=""color: #333399;"">Get Connected </span></h1>
<h3>If you haven't joined our Facebook page, please make sure you ""Like"" and ""Share"" to get entered into our drawing for a FREE Emotional Touch Kit! Follow <a href=""https://www.facebook.com/theoilydoc/"">THIS</a> link to like our page!</h3>
<a href=""http://www.facebook.com/theoilydoc""><img class=""alignnone wp-image-1140"" src=""http://theoilydoc.com/wp-content/uploads/2016/08/facebook.png"" width=""153"" height=""153"" /></a>
<h2></h2>

<hr />

<h2>Last but not least, we are starting a podcast this month, where we will be discussing essential oils, how to use them, why you would use them, and their many uses and benefits. We will give you more information as we have it.</h2>
<h2>We wish you an amazing March, full of warm weather and life lived to its fullest!</h2>
<h3>Yours in health,</h3>
<h3>The Oily Doc!</h3>
<img class=""alignnone size-medium wp-image-630"" src=""http://theoilydoc.com/wp-content/uploads/2016/07/character-300x248.png"" alt="""" width=""300"" height=""248"" />",,20170313,post,http://theoilydoc.com/march-newsletter/,https://s3.amazonaws.com/oilydocpodcast/wp-content/uploads/2017/03/11223341/IMG_0660.jpg|https://s3.amazonaws.com/oilydocpodcast/wp-content/uploads/2017/03/11225109/IMG_0662.jpg|https://s3.amazonaws.com/oilydocpodcast/wp-content/uploads/2017/03/11224115/IMG_0661.jpg|https://s3.amazonaws.com/oilydocpodcast/wp-content/uploads/2017/03/11223005/IMG_0659.jpg|https://s3.amazonaws.com/oilydocpodcast/wp-content/uploads/2017/03/11222538/IMG_0658.jpg|https://s3.amazonaws.com/oilydocpodcast/wp-content/uploads/2017/03/11221431/IMG_0653.jpg|https://s3.amazonaws.com/oilydocpodcast/wp-content/uploads/2017/03/11221427/IMG_0652.jpg|https://s3.amazonaws.com/oilydocpodcast/wp-content/uploads/2017/03/11220430/IMG_0649.jpg,IMG_0660|IMG_0662|IMG_0661|IMG_0659|IMG_0658|IMG_0653|IMG_0652|IMG_0649,|||||||,|||||||,|||||||,,Featured|Newsletter,,publish,2,march-newsletter,,,0,0,0,open,open,20170313
1919,"April Newsletter","<h2><img class=""alignnone size-medium wp-image-1684 aligncenter"" src=""http://theoilydoc.com/wp-content/uploads/2016/10/oily-doc-300x90.png"" alt="""" width=""300"" height=""90"" /></h2>
<h2 style=""text-align: center;"">Spring has sprung, and April is here!</h2>
<h3>The dōTERRA 200PV Deep Blue Special has been extended until April 15th!</h3>
<h3> <img class=""alignnone size-medium wp-image-1922"" src=""http://theoilydoc.com/wp-content/uploads/2017/04/17629900_10155183368564314_7632236168142891471_n-300x300.jpg"" alt="""" width=""300"" height=""300"" /></h3>
<h3>Deep Blue AND Deep Blue touch are two amazing products, that you can earn for FREE when you place a qualifying order before the 15th of the month!</h3>
<h3>Other specials this month include:</h3>
<img class=""alignnone size-medium wp-image-1923"" src=""http://theoilydoc.com/wp-content/uploads/2017/04/17498741_10155183368694314_5100310566037824578_n-300x300.jpg"" alt="""" width=""300"" height=""300"" />
<h3>A free DigestZen with a 125PV LRP order placed before the 15th of April. Also, April is a great month to order Breathe Stick, because it is 10% off this month!</h3>
<h3></h3>

<hr />

<h3>Every month our team has monthly education classes around the state. Here are the April classes, on Women's Health &amp; Hormonal Balance:</h3>
<img class=""alignnone wp-image-1921"" src=""http://theoilydoc.com/wp-content/uploads/2017/03/17626539_10212569913502078_8764562222075059660_n-300x251.jpg"" alt="""" width=""344"" height=""288"" />
<h2>For more education and information, please check out our <a href=""http://www.youtube.com/theoilydoc"">YouTube Page</a>!</h2>
&nbsp;

&nbsp;

<hr />

<h3>We always like to include a diffuser blend and recipe in our newsletter. This month's diffuser Blend is sure to get you in a ""spring"" mood:</h3>
<img class=""alignnone size-medium wp-image-1925"" src=""http://theoilydoc.com/wp-content/uploads/2017/04/Holidays-300x300.png"" alt="""" width=""300"" height=""300"" />

And this month's DIY recipe is going to make for some great spring cleaning!

<img class="" wp-image-1920 aligncenter"" src=""http://theoilydoc.com/wp-content/uploads/2017/03/DO-PIC-MICROWAVE1-300x187.jpg"" alt="""" width=""359"" height=""224"" />

For the refrigerator and microwave cleaner, click <a href=""https://doterra.com/US/en/blog/diy-refrigerator-and-microwave-cleaner"">HERE</a>

<hr />

<h1 style=""text-align: center;""><span style=""color: #333399;"">Get Connected </span></h1>
<h3>If you haven't joined our Facebook page, please make sure you ""Like"" and ""Share"" to get entered into our drawing for a FREE Emotional Touch Kit! Follow <a href=""https://www.facebook.com/theoilydoc/"">THIS</a> link to like our page!</h3>
<a href=""http://www.facebook.com/theoilydoc""><img class=""alignnone wp-image-1140"" src=""http://theoilydoc.com/wp-content/uploads/2016/08/facebook.png"" width=""153"" height=""153"" /></a>
<h2></h2>

<hr />

<h2>Last but not least, we are started a podcast last month, where we will be discussing essential oils, how to use them, why you would use them, and their many uses and benefits. We will give you more information as we have it.</h2>
<h2>We wish you an amazing April, full of warm weather and life lived to its fullest!</h2>
<h3>Yours in health,</h3>
<h3>The Oily Doc!</h3>
<img class=""alignnone size-medium wp-image-630"" src=""http://theoilydoc.com/wp-content/uploads/2016/07/character-300x248.png"" alt="""" width=""300"" height=""248"" />",,20170402,post,http://theoilydoc.com/april-newsletter/,https://s3.amazonaws.com/oilydocpodcast/wp-content/uploads/2017/04/02011454/hello-april14.jpg|https://s3.amazonaws.com/oilydocpodcast/wp-content/uploads/2017/04/02011231/Holidays.png|https://s3.amazonaws.com/oilydocpodcast/wp-content/uploads/2017/04/02010204/17505057_10155162171044314_2399638395631267759_o.jpg|https://s3.amazonaws.com/oilydocpodcast/wp-content/uploads/2017/04/02005757/17498741_10155183368694314_5100310566037824578_n.jpg|https://s3.amazonaws.com/oilydocpodcast/wp-content/uploads/2017/04/02005704/17629900_10155183368564314_7632236168142891471_n.jpg|https://s3.amazonaws.com/oilydocpodcast/wp-content/uploads/2017/03/31185153/17626539_10212569913502078_8764562222075059660_n.jpg|https://s3.amazonaws.com/oilydocpodcast/wp-content/uploads/2017/03/28174829/DO-PIC-MICROWAVE1.jpg,hello-april14|Holidays!|17505057_10155162171044314_2399638395631267759_o|17498741_10155183368694314_5100310566037824578_n|17629900_10155183368564314_7632236168142891471_n|17626539_10212569913502078_8764562222075059660_n|DO-PIC-MICROWAVE[1],||||||,||||||,||||||,,Featured|Newsletter|Uncategorized,,publish,2,april-newsletter,,,0,0,0,open,open,20170402
